date_id,category_id,geo_id,sales_qty,sales_amt
2022-11-02T00:00:00,1005,1,7,4697
2022-11-02T00:00:00,1005,2,1,671
2022-11-02T00:00:00,1005,3,4,2684
2022-11-02T00:00:00,1006,1,9,6039
2022-11-02T00:00:00,1006,2,3,2013
2022-11-02T00:00:00,1006,3,3,2013
2022-11-02T00:00:00,1007,1,4,2684
2022-11-02T00:00:00,1007,2,1,671
2022-11-02T00:00:00,1007,3,1,671
2022-11-02T00:00:00,1008,1,7,4697
2022-11-02T00:00:00,1008,2,9,6039
2022-11-02T00:00:00,1008,3,7,4697
2022-11-02T00:00:00,1009,1,6,4026
2022-11-02T00:00:00,1009,2,0,0
2022-11-02T00:00:00,1009,3,4,2684
2022-11-02T00:00:00,1010,1,3,2013
2022-11-02T00:00:00,1010,2,1,671
2022-11-02T00:00:00,1010,3,4,2684
2022-11-03T00:00:00,1001,1,3,2013
2022-11-03T00:00:00,1001,2,8,5368
2022-11-03T00:00:00,1001,3,8,5368
2022-11-03T00:00:00,1002,1,3,2013
2022-11-03T00:00:00,1002,2,0,0
2022-11-03T00:00:00,1002,3,2,1342
2022-11-03T00:00:00,1003,1,4,2684
2022-11-03T00:00:00,1003,2,0,0
2022-11-03T00:00:00,1003,3,0,0
2022-11-03T00:00:00,1004,1,1,671
2022-11-03T00:00:00,1004,2,7,4697
2022-11-03T00:00:00,1004,3,3,2013
2022-11-03T00:00:00,1005,1,5,3355
2022-11-03T00:00:00,1005,2,9,6039
2022-11-03T00:00:00,1005,3,2,1342
2022-11-03T00:00:00,1006,1,9,6039
2022-11-03T00:00:00,1006,2,2,1342
2022-11-03T00:00:00,1006,3,5,3355
2022-11-03T00:00:00,1007,1,7,4697
2022-11-03T00:00:00,1007,2,9,6039
2022-11-03T00:00:00,1007,3,9,6039
2022-11-03T00:00:00,1008,1,5,3355
2022-11-03T00:00:00,1008,2,6,4026
2022-11-03T00:00:00,1008,3,2,1342
2022-11-03T00:00:00,1009,1,8,5368
2022-11-03T00:00:00,1009,2,1,671
2022-11-03T00:00:00,1009,3,2,1342
2022-11-03T00:00:00,1010,1,3,2013
2022-11-03T00:00:00,1010,2,4,2684
2022-11-03T00:00:00,1010,3,2,1342
2022-11-04T00:00:00,1001,1,5,3355
2022-11-04T00:00:00,1001,2,0,0
2022-11-04T00:00:00,1001,3,8,5368
2022-11-04T00:00:00,1002,1,2,1342
2022-11-04T00:00:00,1002,2,1,671
2022-11-04T00:00:00,1002,3,7,4697
2022-11-04T00:00:00,1003,1,0,0
2022-11-04T00:00:00,1003,2,3,2013
2022-11-04T00:00:00,1003,3,8,5368
2022-11-04T00:00:00,1004,1,0,0
2022-11-04T00:00:00,1004,2,3,2013
2022-11-04T00:00:00,1004,3,2,1342
2022-11-04T00:00:00,1005,1,3,2013
2022-11-04T00:00:00,1005,2,4,2684
2022-11-04T00:00:00,1005,3,1,671
2022-11-04T00:00:00,1006,1,9,6039
2022-11-04T00:00:00,1006,2,3,2013
2022-11-04T00:00:00,1006,3,8,5368
2022-11-04T00:00:00,1007,1,6,4026
2022-11-04T00:00:00,1007,2,9,6039
2022-11-04T00:00:00,1007,3,5,3355
2022-11-04T00:00:00,1008,1,7,4697
2022-11-04T00:00:00,1008,2,5,3355
2022-11-04T00:00:00,1008,3,0,0
2022-11-04T00:00:00,1009,1,5,3355
2022-11-04T00:00:00,1009,2,1,671
2022-11-04T00:00:00,1009,3,9,6039
2022-11-04T00:00:00,1010,1,9,6039
2022-11-04T00:00:00,1010,2,4,2684
2022-11-04T00:00:00,1010,3,3,2013
